qb_orientation,result_0.0,result_1.0,result_2.0,result_3.0,result_4.0
317.62,0,0,0,1,0
338.33,0,0,0,0,1
330.6,0,0,0,1,0
327.5,0,0,0,0,0
342.36,0,0,1,0,0
279.92,0,1,0,0,0
304.14,0,0,0,0,1
90.76,0,0,1,0,0
91.44,0,0,0,1,0
143.1,1,0,0,0,0
55.25,0,0,0,0,1
237.24,0,0,0,1,0
303.13,0,0,1,0,0
325.97,0,0,0,1,0
39.53,0,0,0,0,1
55.1,0,0,1,0,0
184.08,0,1,0,0,0
38.33,0,0,0,0,1
133.48,1,0,0,0,0
126.73,0,1,0,0,0
336.07,0,0,1,0,0
205.13,0,0,1,0,0
303.73,0,0,1,0,0
102.35,0,0,1,0,0
126.49,1,0,0,0,0
144.52,1,0,0,0,0
141.07,1,0,0,0,0
71.72,0,0,0,1,0
70.42,0,0,0,1,0
131.16,0,0,1,0,0
208.0,0,0,0,1,0
127.27,1,0,0,0,0
10.45,0,0,0,1,0
187.38,1,0,0,0,0
82.75,0,0,1,0,0
217.86,1,0,0,0,0
294.14,0,0,1,0,0
236.25,0,1,0,0,0
350.44,0,0,0,0,1
246.27,0,1,0,0,0
255.82,0,1,0,0,0
344.17,0,0,0,0,0
64.85,0,0,0,1,0
104.53,0,0,0,1,0
136.69,1,0,0,0,0
124.55,0,1,0,0,0
291.06,0,0,0,1,0
234.43,1,0,0,0,0
242.83,0,0,0,0,0
126.98,0,0,1,0,0
71.38,0,0,0,1,0
124.71,1,0,0,0,0
90.11,0,0,1,0,0
29.28,0,0,0,0,1
143.25,1,0,0,0,0
162.14,0,0,1,0,0
221.23,1,0,0,0,0
157.13,1,0,0,0,0
148.07,1,0,0,0,0
293.98,0,0,1,0,0
53.84,0,0,0,1,0
321.76,0,0,0,1,0
214.76,0,0,1,0,0
260.34,0,0,1,0,0
226.35,1,0,0,0,0
17.14,1,0,0,0,0
46.63,0,0,0,0,0
211.9,0,1,0,0,0
277.71,0,1,0,0,0
315.06,0,0,0,1,0
203.5,0,0,1,0,0
268.35,0,0,0,0,0
271.5,1,0,0,0,0
65.49,0,0,0,1,0
81.19,0,0,0,1,0
95.49,1,0,0,0,0
244.94,1,0,0,0,0
57.68,0,0,0,0,1
96.9,0,0,1,0,0
86.5,0,0,1,0,0
68.39,0,0,0,1,0
207.73,0,1,0,0,0
159.46,1,0,0,0,0
146.2,0,1,0,0,0
72.28,0,0,0,1,0
161.98,1,0,0,0,0
289.79,0,1,0,0,0
68.67,0,0,0,1,0
267.87,0,1,0,0,0
353.31,0,0,1,0,0
289.17,0,0,1,0,0
277.54,0,0,1,0,0
154.07,0,1,0,0,0
51.83,0,0,0,1,0
248.55,0,1,0,0,0
334.66,0,0,0,0,1
97.38,1,0,0,0,0
58.23,1,0,0,0,0
288.24,0,1,0,0,0
311.69,0,0,0,1,0
205.77,1,0,0,0,0
252.49,1,0,0,0,0
297.87,1,0,0,0,0
258.47,0,1,0,0,0
80.18,0,0,0,1,0
122.59,0,0,1,0,0
116.3,0,0,0,0,0
129.33,1,0,0,0,0
81.62,0,1,0,0,0
288.17,0,1,0,0,0
284.38,1,0,0,0,0
250.29,1,0,0,0,0
32.88,0,0,0,1,0
19.72,0,1,0,0,0
84.35,0,0,1,0,0
173.11,1,0,0,0,0
118.6,0,1,0,0,0
246.27,0,0,1,0,0
88.1,1,0,0,0,0
101.96,0,0,0,1,0
252.46,0,0,1,0,0
271.11,0,0,0,1,0
267.59,0,1,0,0,0
322.51,0,0,0,1,0
346.35,0,0,0,1,0
257.21,0,1,0,0,0
315.39,0,0,0,0,1
220.71,0,1,0,0,0
165.37,0,1,0,0,0
139.5,1,0,0,0,0
178.6,0,0,1,0,0
136.21,0,1,0,0,0
86.94,1,0,0,0,0
224.35,0,0,1,0,0
261.44,0,1,0,0,0
359.74,0,0,0,1,0
261.87,0,0,0,1,0
343.23,0,0,1,0,0
120.55,1,0,0,0,0
305.42,0,0,0,1,0
289.67,0,0,0,1,0
323.43,0,0,0,0,1
308.68,0,0,0,0,1
278.26,0,0,1,0,0
323.92,0,0,0,0,0
254.73,0,0,1,0,0
327.98,0,0,0,1,0
228.3,1,0,0,0,0
219.97,1,0,0,0,0
40.09,0,0,0,1,0
223.14,0,0,1,0,0
330.84,0,0,1,0,0
259.83,0,0,0,0,1
284.55,0,0,1,0,0
263.17,0,0,1,0,0
332.99,0,0,0,1,0
328.23,0,0,0,0,0
225.97,0,1,0,0,0
71.11,1,0,0,0,0
126.11,0,0,1,0,0
155.97,0,0,1,0,0
169.06,1,0,0,0,0
326.39,0,0,0,0,1
276.23,0,1,0,0,0
113.93,0,1,0,0,0
127.35,0,0,1,0,0
320.85,0,0,0,1,0
151.79,0,1,0,0,0
335.74,0,0,0,0,0
350.83,0,0,1,0,0
76.8,0,0,0,1,0
110.93,0,0,1,0,0
120.4,0,0,1,0,0
252.69,0,0,1,0,0
346.81,0,0,1,0,0
316.15,0,0,0,0,1
199.59,0,0,1,0,0
348.21,0,0,0,1,0
267.41,0,1,0,0,0
36.17,0,0,0,0,1
322.49,0,1,0,0,0
238.6,1,0,0,0,0
79.21,0,0,0,1,0
73.6,0,0,0,1,0
29.4,0,0,0,1,0
65.61,0,0,0,0,1
272.13,0,1,0,0,0
339.49,0,0,0,1,0
73.13,0,1,0,0,0
69.83,0,0,0,1,0
318.22,0,0,0,0,1
159.57,0,1,0,0,0
39.21,0,0,0,0,1
359.15,0,0,0,1,0
266.55,0,0,0,1,0
327.13,0,0,1,0,0
333.39,0,0,0,1,0
222.82,0,0,0,0,0
308.91,0,0,0,0,1
50.11,0,0,0,1,0
52.51,0,0,0,0,1
101.44,0,1,0,0,0
274.49,0,0,0,1,0
122.36,0,0,1,0,0
145.05,0,1,0,0,0
93.44,0,1,0,0,0
354.23,0,0,0,1,0
138.45,1,0,0,0,0
40.06,0,0,1,0,0
331.32,0,0,0,0,1
47.77,0,1,0,0,0
89.39,1,0,0,0,0
247.76,0,0,1,0,0
177.05,1,0,0,0,0
109.15,1,0,0,0,0
154.96,1,0,0,0,0
45.06,0,0,0,1,0
198.82,1,0,0,0,0
332.84,0,0,1,0,0
278.38,0,0,0,1,0
3.86,0,0,1,0,0
67.39,0,0,0,1,0
127.01,0,0,0,1,0
66.74,0,0,0,1,0
155.31,1,0,0,0,0
77.52,0,0,0,0,1
294.66,0,0,0,1,0
223.81,1,0,0,0,0
344.32,0,1,0,0,0
351.42,0,0,0,0,1
329.86,0,0,0,0,0
257.73,0,1,0,0,0
36.38,0,0,0,1,0
146.97,1,0,0,0,0
86.7,0,0,0,0,1
346.06,0,0,0,1,0
261.38,0,1,0,0,0
123.9,0,0,0,0,1
75.4,0,0,1,0,0
37.54,0,0,0,0,1
236.65,0,1,0,0,0
225.98,1,0,0,0,0
330.62,0,1,0,0,0
93.41,0,0,0,0,0
51.91,0,0,1,0,0
108.36,0,1,0,0,0
223.71,1,0,0,0,0
69.47,0,0,0,1,0
101.57,0,0,0,1,0
136.2,0,1,0,0,0
39.77,0,0,0,1,0
41.32,0,1,0,0,0
38.96,0,0,0,0,1
314.74,0,0,0,1,0
268.48,0,1,0,0,0
339.22,0,0,0,1,0
246.15,1,0,0,0,0
291.83,0,0,1,0,0
180.29,1,0,0,0,0
300.24,0,0,0,1,0
222.67,0,1,0,0,0
259.11,0,1,0,0,0
271.27,0,0,1,0,0
115.37,0,0,0,0,0
145.11,0,0,1,0,0
225.67,0,1,0,0,0
202.07,1,0,0,0,0
322.37,0,0,1,0,0
27.95,0,0,0,0,1
24.3,0,0,0,0,1
279.71,1,0,0,0,0
247.27,0,1,0,0,0
308.47,0,0,0,1,0
305.43,0,0,0,1,0
325.96,0,0,0,0,1
230.14,1,0,0,0,0
200.73,1,0,0,0,0
160.77,1,0,0,0,0
177.39,1,0,0,0,0
317.2,1,0,0,0,0
253.31,0,1,0,0,0
299.08,0,0,1,0,0
349.33,0,0,0,1,0
148.27,1,0,0,0,0
331.73,0,0,0,1,0
229.13,1,0,0,0,0
197.89,1,0,0,0,0
134.53,0,0,1,0,0
65.13,0,0,0,1,0
167.96,0,0,0,1,0
132.86,1,0,0,0,0
314.72,0,0,0,0,1
148.72,1,0,0,0,0
140.67,0,1,0,0,0
129.83,0,1,0,0,0
86.96,0,0,0,1,0
251.2,0,0,0,0,0
300.71,0,0,1,0,0
130.25,1,0,0,0,0
63.47,0,0,0,1,0
27.32,0,0,0,1,0
49.2,0,0,1,0,0
155.2,1,0,0,0,0
140.27,0,1,0,0,0
332.35,0,0,1,0,0
108.59,0,1,0,0,0
309.21,0,0,1,0,0
317.2,0,0,0,0,1
161.97,0,0,1,0,0
91.86,0,0,0,0,1
147.81,0,0,1,0,0
337.46,0,0,0,1,0
225.76,1,0,0,0,0
337.98,0,0,0,0,1
231.27,0,0,1,0,0
217.94,1,0,0,0,0
280.54,0,1,0,0,0
268.28,1,0,0,0,0
53.63,0,0,0,1,0
278.09,0,1,0,0,0
122.7,0,1,0,0,0
18.37,0,0,0,1,0
109.81,1,0,0,0,0
93.96,0,0,1,0,0
85.69,0,0,0,0,1
237.16,0,1,0,0,0
244.93,1,0,0,0,0
329.93,0,0,1,0,0
59.23,0,0,0,1,0
256.0,0,1,0,0,0
297.36,0,0,0,1,0
246.82,0,0,0,1,0
359.73,0,0,0,0,0
352.61,0,0,1,0,0
100.21,0,0,0,1,0
114.87,0,0,1,0,0
143.68,0,0,0,1,0
239.25,0,1,0,0,0
83.3,0,0,1,0,0
108.41,0,1,0,0,0
96.76,0,1,0,0,0
151.34,0,0,1,0,0
67.59,0,0,0,1,0
94.48,0,0,1,0,0
62.52,0,0,0,1,0
283.77,0,0,0,0,1
355.04,0,0,0,0,1
143.59,0,1,0,0,0
48.58,0,0,0,0,1
252.38,1,0,0,0,0
199.63,1,0,0,0,0
106.48,0,1,0,0,0
238.46,0,1,0,0,0
151.47,1,0,0,0,0
73.03,0,0,0,1,0
295.94,0,0,0,1,0
308.6,0,1,0,0,0
254.8,0,0,1,0,0
115.72,0,1,0,0,0
83.13,0,0,1,0,0
61.08,0,0,0,1,0
126.57,0,1,0,0,0
110.1,0,1,0,0,0
235.09,1,0,0,0,0
109.08,0,1,0,0,0
244.48,0,1,0,0,0
237.11,1,0,0,0,0
294.25,0,1,0,0,0
266.11,0,1,0,0,0
323.66,0,1,0,0,0
229.64,0,1,0,0,0
342.66,0,0,0,1,0
237.72,0,1,0,0,0
318.81,0,0,1,0,0
92.06,0,0,1,0,0
99.09,0,1,0,0,0
66.24,0,0,1,0,0
242.91,1,0,0,0,0
277.79,0,0,0,1,0
296.44,0,0,1,0,0
252.46,0,0,1,0,0
59.43,0,0,0,1,0
131.26,0,1,0,0,0
276.66,1,0,0,0,0
275.86,0,0,0,1,0
323.77,0,0,1,0,0
91.79,0,1,0,0,0
62.75,0,0,1,0,0
22.2,0,0,0,1,0
115.12,0,1,0,0,0
240.64,1,0,0,0,0
262.29,0,1,0,0,0
216.4,0,1,0,0,0
347.58,0,0,0,1,0
246.58,0,1,0,0,0
275.83,1,0,0,0,0
258.78,0,0,0,1,0
66.79,0,0,0,1,0
109.88,0,0,1,0,0
105.38,1,0,0,0,0
12.69,0,0,0,1,0
30.61,0,0,0,0,0
354.23,1,0,0,0,0
183.27,1,0,0,0,0
198.81,0,1,0,0,0
172.9,1,0,0,0,0
38.8,0,0,0,0,0
296.09,0,0,1,0,0
285.25,0,0,0,1,0
55.17,0,0,0,1,0
63.76,0,0,0,1,0
97.98,0,1,0,0,0
162.85,1,0,0,0,0
110.75,0,0,1,0,0
172.58,1,0,0,0,0
247.7,0,1,0,0,0
247.59,0,0,0,1,0
238.17,0,0,1,0,0
168.01,1,0,0,0,0
104.2,0,0,1,0,0
130.23,1,0,0,0,0
14.36,0,1,0,0,0
149.71,1,0,0,0,0
281.64,0,0,0,1,0
11.07,0,0,0,1,0
89.25,1,0,0,0,0
35.68,0,0,0,1,0
134.78,0,0,1,0,0
45.78,0,0,1,0,0
153.32,0,1,0,0,0
25.03,0,1,0,0,0
144.89,1,0,0,0,0
30.18,0,0,0,0,1
329.59,0,0,0,0,1
271.2,0,1,0,0,0
185.55,1,0,0,0,0
3.0,0,0,0,0,1
67.26,0,0,0,1,0
297.68,0,1,0,0,0
291.42,0,1,0,0,0
221.52,0,1,0,0,0
230.07,1,0,0,0,0
155.11,0,0,1,0,0
157.59,0,1,0,0,0
24.24,0,0,0,0,1
85.29,0,0,0,0,1
302.76,0,1,0,0,0
58.7,0,1,0,0,0
49.86,0,0,0,0,1
205.65,0,1,0,0,0
235.51,1,0,0,0,0
347.55,0,0,0,1,0
297.58,0,0,1,0,0
260.84,0,1,0,0,0
338.95,0,0,0,1,0
230.58,0,1,0,0,0
323.27,0,0,1,0,0
236.8,0,1,0,0,0
315.86,0,0,1,0,0
160.88,0,0,1,0,0
127.83,0,1,0,0,0
257.34,0,0,1,0,0
5.28,0,0,0,0,1
225.96,0,1,0,0,0
215.28,0,1,0,0,0
205.61,0,1,0,0,0
251.12,0,0,0,0,0
347.47,0,0,1,0,0
1.7,0,0,0,0,1
156.41,1,0,0,0,0
206.29,1,0,0,0,0
329.65,0,0,1,0,0
242.2,0,0,0,0,0
215.73,0,0,1,0,0
305.24,0,0,0,1,0
188.24,0,0,1,0,0
12.84,0,0,0,0,1
202.89,0,0,1,0,0
97.19,0,0,0,1,0
187.04,1,0,0,0,0
168.12,0,0,1,0,0
135.98,0,0,1,0,0
260.18,0,1,0,0,0
80.09,0,0,0,0,1
69.28,0,0,0,1,0
77.59,0,0,0,0,1
99.37,0,0,0,1,0
312.93,0,0,1,0,0
336.82,0,1,0,0,0
16.57,0,0,0,0,1
50.89,0,0,0,0,1
117.03,0,0,1,0,0
145.43,1,0,0,0,0
23.13,0,0,0,0,1
64.76,0,0,0,1,0
277.84,0,1,0,0,0
298.99,0,0,1,0,0
159.91,0,1,0,0,0
77.33,0,0,1,0,0
35.34,0,0,1,0,0
79.78,0,1,0,0,0
302.19,1,0,0,0,0
354.51,0,0,0,1,0
179.33,1,0,0,0,0
178.16,0,0,1,0,0
98.69,0,0,0,1,0
333.1,0,0,0,0,1
194.92,0,0,1,0,0
62.25,0,0,0,1,0
152.46,0,1,0,0,0
44.79,0,0,1,0,0
177.65,0,0,1,0,0
146.91,0,0,1,0,0
131.89,0,1,0,0,0
267.08,0,0,1,0,0
211.71,0,0,0,1,0
187.93,1,0,0,0,0
100.0,0,0,0,0,1
206.48,1,0,0,0,0
217.97,0,0,1,0,0
306.77,0,0,0,1,0
279.6,0,0,0,1,0
303.61,0,0,0,1,0
157.52,0,1,0,0,0
2.96,0,0,0,0,1
144.69,1,0,0,0,0
125.96,0,0,1,0,0
161.36,1,0,0,0,0
341.89,0,0,0,1,0
334.01,0,0,0,1,0
326.69,0,0,1,0,0
116.01,0,0,0,1,0
135.76,0,0,1,0,0
147.65,0,1,0,0,0
183.96,1,0,0,0,0
105.3,0,0,1,0,0
146.52,0,0,1,0,0
282.48,0,0,0,1,0
122.22,0,1,0,0,0
142.96,0,1,0,0,0
33.77,0,0,0,1,0
359.94,0,0,1,0,0
180.68,1,0,0,0,0
352.78,0,0,0,0,1
297.29,0,0,0,0,0
148.74,1,0,0,0,0
152.87,0,0,0,0,0
31.64,0,0,0,1,0
139.19,1,0,0,0,0
142.63,1,0,0,0,0
87.74,0,0,0,1,0
87.99,0,0,0,0,1
201.3,1,0,0,0,0
255.47,1,0,0,0,0
307.32,0,0,0,0,1
90.2,0,0,0,1,0
90.99,0,1,0,0,0
309.58,0,0,1,0,0
278.99,0,1,0,0,0
158.81,1,0,0,0,0
91.88,0,0,0,1,0
72.17,0,0,0,0,1
225.25,1,0,0,0,0
215.27,1,0,0,0,0
40.78,0,0,1,0,0
55.19,0,1,0,0,0
60.46,1,0,0,0,0
294.63,0,0,0,0,1
148.1,1,0,0,0,0
149.38,0,0,0,0,0
119.76,1,0,0,0,0
59.64,0,0,0,1,0
293.35,0,0,0,1,0
332.81,0,0,0,1,0
32.02,0,0,0,0,1
148.09,0,1,0,0,0
198.44,0,1,0,0,0
322.16,0,0,1,0,0
336.94,0,0,0,1,0
225.94,0,1,0,0,0
306.59,0,0,0,0,1
329.55,0,0,0,1,0
118.02,0,0,1,0,0
100.91,0,0,0,1,0
153.44,1,0,0,0,0
76.69,0,0,0,1,0
96.43,0,0,0,0,0
101.71,0,0,1,0,0
250.28,0,1,0,0,0
228.04,1,0,0,0,0
287.45,0,1,0,0,0
297.62,1,0,0,0,0
195.08,1,0,0,0,0
298.53,0,0,1,0,0
96.25,0,1,0,0,0
92.48,0,0,0,1,0
331.47,0,0,0,0,1
36.8,0,0,0,0,1
35.41,0,0,0,0,0
196.13,1,0,0,0,0
315.73,0,0,1,0,0
165.94,1,0,0,0,0
100.49,0,0,0,1,0
220.21,0,0,1,0,0
251.39,0,1,0,0,0
73.62,0,0,0,0,1
81.7,0,0,0,1,0
12.33,0,0,0,0,1
305.5,0,0,0,1,0
300.62,0,0,1,0,0
229.93,0,1,0,0,0
144.71,1,0,0,0,0
152.6,1,0,0,0,0
179.12,1,0,0,0,0
112.01,0,1,0,0,0
61.6,0,0,0,0,1
49.68,0,0,0,0,1
148.35,0,1,0,0,0
106.31,0,0,1,0,0
130.22,1,0,0,0,0
98.66,0,0,1,0,0
13.5,0,0,0,0,1
96.73,0,0,0,1,0
83.36,0,0,0,1,0
134.57,0,0,0,1,0
126.19,1,0,0,0,0
347.44,0,0,0,0,0
8.89,0,0,0,1,0
219.93,1,0,0,0,0
336.74,1,0,0,0,0
245.41,1,0,0,0,0
17.23,0,0,0,1,0
156.86,1,0,0,0,0
145.63,1,0,0,0,0
145.16,0,1,0,0,0
259.64,0,1,0,0,0
158.8,1,0,0,0,0
54.48,0,0,1,0,0
145.27,1,0,0,0,0
170.39,0,0,1,0,0
211.74,1,0,0,0,0
236.56,0,1,0,0,0
317.35,0,1,0,0,0
300.37,0,0,0,1,0
7.82,0,0,0,0,1
148.82,0,1,0,0,0
162.18,0,1,0,0,0
49.52,0,0,0,1,0
216.52,1,0,0,0,0
311.17,0,0,1,0,0
331.97,0,0,0,1,0
61.15,0,0,0,0,1
200.41,1,0,0,0,0
59.41,0,1,0,0,0
155.77,0,0,1,0,0
322.57,0,0,1,0,0
242.4,1,0,0,0,0
202.92,1,0,0,0,0
282.77,0,0,0,1,0
37.25,0,0,1,0,0
103.22,0,0,1,0,0
174.35,1,0,0,0,0
208.22,0,1,0,0,0
108.35,0,1,0,0,0
214.22,1,0,0,0,0
232.91,0,0,1,0,0
278.85,0,0,0,1,0
215.59,0,1,0,0,0
70.95,0,1,0,0,0
99.69,0,0,0,1,0
115.7,0,1,0,0,0
128.11,0,0,1,0,0
291.99,1,0,0,0,0
161.47,0,1,0,0,0
310.98,0,1,0,0,0
281.29,0,0,0,0,1
245.3,0,1,0,0,0
63.08,0,0,1,0,0
41.72,0,0,0,0,0
1.93,0,0,0,1,0
71.41,0,0,1,0,0
45.35,0,0,0,1,0
16.94,0,0,0,1,0
46.21,0,0,0,1,0
51.84,0,0,1,0,0
28.96,0,0,0,0,1
33.13,0,0,0,0,1
3.19,0,0,0,1,0
23.8,0,0,0,1,0
52.22,0,0,0,1,0
17.47,0,0,0,0,1
16.76,0,0,0,0,1
153.24,1,0,0,0,0
265.64,1,0,0,0,0
325.69,0,0,1,0,0
108.95,0,0,1,0,0
251.06,1,0,0,0,0
336.54,0,0,0,1,0
223.09,0,1,0,0,0
224.14,1,0,0,0,0
286.19,0,1,0,0,0
281.72,0,0,0,0,1
61.81,0,0,0,1,0
94.66,0,0,1,0,0
344.71,0,0,0,0,0
149.34,1,0,0,0,0
89.18,0,0,0,0,1
121.08,1,0,0,0,0
281.95,1,0,0,0,0
104.0,0,1,0,0,0
161.05,0,1,0,0,0
230.09,0,1,0,0,0
265.03,1,0,0,0,0
310.0,0,0,0,1,0
327.0,0,0,0,0,1
148.42,0,1,0,0,0
270.99,0,1,0,0,0
220.71,1,0,0,0,0
335.76,0,0,0,1,0
317.05,0,0,1,0,0
76.49,0,0,0,1,0
125.89,0,1,0,0,0
0.86,0,0,0,0,1
289.05,0,0,0,1,0
134.42,0,1,0,0,0
124.95,1,0,0,0,0
34.13,0,0,0,1,0
46.66,0,0,0,1,0
230.78,0,1,0,0,0
201.53,0,1,0,0,0
295.57,0,0,1,0,0
286.42,0,0,0,1,0
287.47,0,0,0,0,1
293.01,0,0,0,1,0
147.56,0,1,0,0,0
66.94,0,0,1,0,0
75.06,0,0,0,1,0
151.4,1,0,0,0,0
115.74,0,1,0,0,0
340.07,0,0,1,0,0
235.65,0,1,0,0,0
270.94,0,0,1,0,0
261.23,0,1,0,0,0
285.55,0,0,1,0,0
238.98,1,0,0,0,0
296.63,0,0,1,0,0
112.32,0,0,1,0,0
348.58,0,0,0,0,1
259.43,0,0,1,0,0
260.79,0,0,0,0,0
300.65,0,0,0,0,1
52.99,0,0,1,0,0
0.19,0,0,1,0,0
136.09,1,0,0,0,0
299.31,0,1,0,0,0
331.38,0,0,0,0,1
240.01,0,0,1,0,0
289.23,0,0,0,1,0
318.61,0,0,1,0,0
332.0,0,0,0,1,0
263.49,0,0,0,1,0
280.08,0,0,0,1,0
308.24,0,0,1,0,0
192.37,0,1,0,0,0
232.22,0,0,1,0,0
222.71,0,1,0,0,0
256.54,0,1,0,0,0
356.39,0,0,1,0,0
324.55,0,0,0,1,0
339.54,0,0,1,0,0
275.56,0,0,1,0,0
0.65,0,0,0,1,0
260.39,0,0,1,0,0
55.86,0,0,0,0,1
153.99,0,0,1,0,0
278.14,0,0,1,0,0
299.62,0,0,0,0,1
102.0,0,0,0,0,1
183.82,1,0,0,0,0
93.26,0,0,0,1,0
109.56,0,0,1,0,0
47.52,0,0,0,1,0
66.5,0,0,0,1,0
33.11,0,1,0,0,0
258.35,1,0,0,0,0
318.25,0,1,0,0,0
46.39,0,0,0,1,0
158.7,1,0,0,0,0
54.2,0,0,1,0,0
327.94,0,0,0,0,1
232.84,0,0,1,0,0
308.44,0,1,0,0,0
306.95,0,0,0,0,1
22.59,0,0,0,1,0
115.64,0,1,0,0,0
59.05,0,0,0,1,0
139.79,0,0,1,0,0
120.3,0,0,1,0,0
102.43,0,0,0,0,1
162.23,0,0,1,0,0
31.15,0,0,0,1,0
248.1,0,0,1,0,0
280.97,1,0,0,0,0
314.08,0,0,1,0,0
10.32,0,0,0,0,1
230.63,1,0,0,0,0
345.63,0,0,1,0,0
277.72,0,0,0,0,0
351.27,0,0,0,0,1
150.5,1,0,0,0,0
163.75,1,0,0,0,0
75.78,0,0,0,1,0
154.19,0,1,0,0,0
16.58,0,0,1,0,0
322.11,0,0,1,0,0
341.9,0,0,0,0,1
257.95,0,1,0,0,0
324.87,0,0,1,0,0
316.29,0,0,0,0,0
227.07,0,1,0,0,0
285.8,0,0,1,0,0
102.25,0,1,0,0,0
237.27,0,1,0,0,0
130.32,0,1,0,0,0
167.83,0,1,0,0,0
350.28,0,0,0,1,0
258.96,0,1,0,0,0
357.72,0,0,0,0,1
272.5,0,0,1,0,0
112.21,1,0,0,0,0
118.06,0,1,0,0,0
168.97,1,0,0,0,0
177.81,1,0,0,0,0
93.16,0,0,1,0,0
281.93,1,0,0,0,0
349.46,0,0,0,0,1
279.95,0,1,0,0,0
333.07,0,1,0,0,0
258.76,0,1,0,0,0
162.9,1,0,0,0,0
157.57,0,0,1,0,0
298.77,0,1,0,0,0
233.77,0,1,0,0,0
240.31,1,0,0,0,0
225.5,1,0,0,0,0
345.25,0,0,0,0,1
327.77,0,1,0,0,0
329.29,0,0,0,1,0
296.17,0,0,1,0,0
16.65,0,0,1,0,0
63.19,0,0,0,1,0
98.28,0,1,0,0,0
127.13,1,0,0,0,0
106.63,0,0,1,0,0
80.31,0,0,0,1,0
357.18,0,0,0,1,0
235.21,1,0,0,0,0
108.77,1,0,0,0,0
65.79,0,0,1,0,0
325.16,0,0,1,0,0
250.34,0,1,0,0,0
133.86,0,0,1,0,0
25.81,0,0,0,0,1
101.12,1,0,0,0,0
94.07,0,0,1,0,0
353.45,0,0,0,0,1
340.02,0,0,0,0,1
121.04,0,1,0,0,0
68.14,0,0,0,1,0
51.98,0,0,0,1,0
301.87,0,0,1,0,0
229.59,0,0,1,0,0
316.03,0,0,0,1,0
269.63,0,0,0,1,0
215.09,1,0,0,0,0
36.99,0,1,0,0,0
88.59,0,0,0,0,1
130.79,0,0,1,0,0
75.13,0,0,0,1,0
154.81,1,0,0,0,0
178.84,1,0,0,0,0
103.66,1,0,0,0,0
164.55,1,0,0,0,0
318.65,0,0,0,1,0
331.46,0,0,0,0,1
220.82,1,0,0,0,0
334.42,0,0,1,0,0
304.28,0,0,1,0,0
227.39,0,1,0,0,0
75.11,0,0,0,1,0
146.87,1,0,0,0,0
356.74,0,0,0,1,0
227.76,1,0,0,0,0
253.99,1,0,0,0,0
220.86,1,0,0,0,0
349.02,0,0,0,1,0
117.19,0,1,0,0,0
79.3,1,0,0,0,0
253.22,0,0,1,0,0
37.28,0,0,0,0,1
120.73,0,0,1,0,0
226.99,0,1,0,0,0
316.64,0,1,0,0,0
309.38,0,0,0,0,1
121.42,1,0,0,0,0
235.92,1,0,0,0,0
242.49,1,0,0,0,0
120.41,0,1,0,0,0
82.47,0,0,1,0,0
72.51,0,0,1,0,0
30.32,0,0,0,0,1
79.85,0,0,0,1,0
47.76,0,0,0,1,0
50.02,0,0,0,1,0
93.12,0,0,0,1,0
103.23,0,1,0,0,0
257.75,0,0,1,0,0
107.91,0,1,0,0,0
130.48,0,1,0,0,0
118.52,0,0,1,0,0
91.13,0,1,0,0,0
96.21,1,0,0,0,0
121.19,0,0,0,1,0
62.88,0,0,0,0,1
67.36,0,0,0,1,0
347.98,0,0,1,0,0
266.95,0,1,0,0,0
3.04,0,0,0,0,1
138.04,0,1,0,0,0
180.67,0,0,1,0,0
296.26,0,0,1,0,0
264.21,0,0,1,0,0
78.92,0,0,0,1,0
144.45,1,0,0,0,0
256.81,0,1,0,0,0
307.47,0,0,0,0,1
70.01,0,0,0,0,1
108.8,0,0,0,1,0
328.11,0,0,1,0,0
356.12,0,0,0,1,0
257.43,1,0,0,0,0
145.43,0,1,0,0,0
227.17,1,0,0,0,0
113.76,0,1,0,0,0
148.76,0,1,0,0,0
27.04,0,0,0,1,0
206.28,1,0,0,0,0
336.89,0,0,0,1,0
149.91,1,0,0,0,0
336.2,0,0,1,0,0
264.44,1,0,0,0,0
0.19,0,0,0,0,1
128.6,0,0,1,0,0
241.74,1,0,0,0,0
274.93,1,0,0,0,0
301.98,0,0,0,0,1
30.92,0,0,0,0,1
65.17,0,0,0,1,0
206.06,1,0,0,0,0
220.12,1,0,0,0,0
236.69,0,0,1,0,0
340.05,0,0,0,1,0
286.42,0,0,0,1,0
310.69,0,0,0,0,1
322.66,0,0,0,1,0
283.36,0,0,0,0,1
303.4,0,0,1,0,0
232.88,0,0,1,0,0
336.19,0,0,0,0,1
220.17,0,1,0,0,0
207.83,1,0,0,0,0
243.77,1,0,0,0,0
121.97,0,1,0,0,0
156.67,0,0,1,0,0
135.9,1,0,0,0,0
86.39,0,1,0,0,0
88.37,0,0,0,1,0
127.34,1,0,0,0,0
303.65,0,1,0,0,0
333.78,0,0,1,0,0
316.45,0,1,0,0,0
96.76,0,0,0,1,0
111.81,0,0,1,0,0
289.56,0,0,1,0,0
267.89,0,1,0,0,0
213.13,0,1,0,0,0
336.94,0,0,0,1,0
17.54,0,0,0,1,0
287.38,0,0,1,0,0
276.46,0,0,1,0,0
93.8,0,1,0,0,0
244.96,0,0,1,0,0
69.2,0,0,0,1,0
283.32,0,0,1,0,0
331.49,0,0,0,1,0
333.35,0,0,0,1,0
269.98,0,1,0,0,0
